,Cst_Cnt,Cast_ID,Quarter,Date,Year,Month,Lat_Dec,Lon_Dec,Sta_ID,St_Line,Distance
33011,33012,20-12035S-PR-087-2024-09331200,1,03/27/2012,2012,3,29.846667,-123.57666699999999,093.3 120.0,93.3,-373.377
33012,33013,20-1207OS-MX-208-0259-07670490,3,07/26/2012,2012,7,35.088333,-120.778333,076.7 049.0,76.7,-7.117
33013,33014,20-1207OS-MX-208-0044-07670510,3,07/26/2012,2012,7,35.023333,-120.91333300000001,076.7 051.0,76.7,-14.809
33014,33015,20-1207OS-MX-207-2126-07670550,3,07/25/2012,2012,7,34.89,-121.195,076.7 055.0,76.7,-30.805
33015,33016,20-1207OS-PR-207-1813-07670600,3,07/25/2012,2012,7,34.721667,-121.546667,076.7 060.0,76.7,-50.859
33016,33017,20-1207OS-MX-207-0941-07670700,3,07/25/2012,2012,7,34.386666999999996,-122.248333,076.7 070.0,76.7,-90.937
33017,33018,20-1207OS-MX-207-0258-07670800,3,07/25/2012,2012,7,34.05,-122.94666699999999,076.7 080.0,76.7,-131.045
33018,33019,20-1207OS-PR-206-2017-07670900,3,07/24/2012,2012,7,33.701667,-123.66666699999999,076.7 090.0,76.7,-172.561
33019,33020,20-1207OS-MX-206-1347-07671000,3,07/24/2012,2012,7,33.385,-124.32166699999999,076.7 100.0,76.7,-210.432
33020,33021,20-1207OS-MX-204-2107-08000505,3,07/22/2012,2012,7,34.468333,-120.486667,080.0 050.5,80.0,-0.624
33021,33022,20-1207OS-PR-204-1925-08000510,3,07/22/2012,2012,7,34.453333,-120.521667,080.0 051.0,80.0,-2.57
33022,33023,20-1207OS-MX-204-2354-08000550,3,07/22/2012,2012,7,34.315,-120.79833300000001,080.0 055.0,80.0,-18.587
33023,33024,20-1207OS-MX-205-0429-08000600,3,07/23/2012,2012,7,34.146667,-121.14333300000001,080.0 060.0,80.0,-38.459
33024,33025,20-1207OS-MX-205-1114-08000700,3,07/23/2012,2012,7,33.815,-121.84166699999999,080.0 070.0,80.0,-78.494
33025,33026,20-1207OS-PR-205-1742-08000800,3,07/23/2012,2012,7,33.478333,-122.535,080.0 080.0,80.0,-118.587
33026,33027,20-1207OS-MX-206-0019-08000900,3,07/24/2012,2012,7,33.143333,-123.215,080.0 090.0,80.0,-158.171
33027,33028,20-1207OS-MX-206-0636-08001000,3,07/24/2012,2012,7,32.82,-123.9,080.0 100.0,80.0,-197.723
33028,33029,20-1207OS-MX-204-1135-08170435,3,07/22/2012,2012,7,34.405,-119.80333300000001,081.7 043.5,81.7,-0.744
33029,33030,20-1207OS-MX-204-0600-08180469,3,07/22/2012,2012,7,34.278333,-120.025,081.8 046.9,81.8,-13.793
33030,33031,20-1207OS-MX-204-0106-08330394,3,07/22/2012,2012,7,34.265,-119.325,083.3 039.4,83.3,-0.972
33031,33032,20-1207OS-MX-203-2333-08330406,3,07/21/2012,2012,7,34.225,-119.41,083.3 040.6,83.3,-5.823
33032,33033,20-1207OS-MX-203-2104-08330420,3,07/21/2012,2012,7,34.181667,-119.506667,083.3 042.0,83.3,-11.278
33033,33034,20-1207OS-MX-203-1427-08330510,3,07/21/2012,2012,7,33.873333,-120.12833300000001,083.3 051.0,83.3,-47.302
33034,33035,20-1207OS-MX-203-1002-08330550,3,07/21/2012,2012,7,33.735,-120.40833300000001,083.3 055.0,83.3,-63.543
33035,33036,20-1207OS-MX-203-0611-08330600,3,07/21/2012,2012,7,33.573333,-120.755,083.3 060.0,83.3,-83.383
33036,33037,20-1207OS-MX-202-2301-08330700,3,07/20/2012,2012,7,33.24,-121.44,083.3 070.0,83.3,-123.098
33037,33038,20-1207OS-PR-202-1656-08330800,3,07/20/2012,2012,7,32.9,-122.11666699999999,083.3 080.0,83.3,-162.774
33038,33039,20-1207OS-MX-202-0912-08330900,3,07/20/2012,2012,7,32.576667,-122.81333300000001,083.3 090.0,83.3,-202.91
33039,33040,20-1207OS-MX-202-0305-08331000,3,07/20/2012,2012,7,32.241667,-123.49666699999999,083.3 100.0,83.3,-242.944
33040,33041,20-1207OS-MX-201-2048-08331100,3,07/19/2012,2012,7,31.91,-124.171667,083.3 110.0,83.3,-282.624
33041,33042,20-1207OS-MX-199-0746-08540358,3,07/17/2012,2012,7,34.015,-118.838333,085.4 035.8,85.4,-0.7
33042,33043,20-1207OS-MX-199-0156-08670330,3,07/17/2012,2012,7,33.89,-118.49,086.7 033.0,86.7,-3.378
33043,33044,20-1207OS-MX-199-0356-08670350,3,07/17/2012,2012,7,33.821667,-118.63,086.7 035.0,86.7,-11.469
33044,33045,20-1207OS-MX-199-1116-08670400,3,07/17/2012,2012,7,33.663333,-118.96166699999999,086.7 040.0,86.7,-30.55
33045,33046,20-1207OS-PR-199-1749-08670450,3,07/17/2012,2012,7,33.498333,-119.31833300000001,086.7 045.0,86.7,-50.941
33046,33047,20-1207OS-MX-199-2117-08670500,3,07/17/2012,2012,7,33.323333,-119.66333300000001,086.7 050.0,86.7,-71.156
33047,33048,20-1207OS-MX-200-0222-08670550,3,07/18/2012,2012,7,33.155,-120.01,086.7 055.0,86.7,-91.273
33048,33049,20-1207OS-MX-200-0632-08670600,3,07/18/2012,2012,7,32.986667,-120.343333,086.7 060.0,86.7,-110.842
33049,33050,20-1207OS-MX-200-1320-08670700,3,07/18/2012,2012,7,32.656667,-121.02666699999999,086.7 070.0,86.7,-150.58
33050,33051,20-1207OS-PR-200-1956-08670800,3,07/18/2012,2012,7,32.335,-121.68166699999999,086.7 080.0,86.7,-188.941
33051,33052,20-1207OS-MX-201-0153-08670900,3,07/19/2012,2012,7,31.988333,-122.396667,086.7 090.0,86.7,-230.794
33052,33053,20-1207OS-MX-201-0745-08671000,3,07/19/2012,2012,7,31.656667,-123.075,086.7 100.0,86.7,-270.7
33053,33054,20-1207OS-PR-201-1454-08671100,3,07/19/2012,2012,7,31.311667,-123.75,086.7 110.0,86.7,-310.987
33054,33055,20-1207OS-MX-199-0049-08680325,3,07/17/2012,2012,7,33.888333,-118.44333300000001,086.8 032.5,86.8,-1.858
33055,33056,20-1207OS-MX-198-2105-08850301,3,07/16/2012,2012,7,33.676667,-118.085,088.5 030.1,88.5,-2.148
33056,33057,20-1207OS-MX-198-1834-09000277,3,07/16/2012,2012,7,33.495,-117.748333,090.0 027.7,90.0,-0.358
33057,33058,20-1207OS-PR-198-1740-09000280,3,07/16/2012,2012,7,33.485,-117.765,090.0 028.0,90.0,-1.38
33058,33059,20-1207OS-MX-198-1331-09000300,3,07/16/2012,2012,7,33.418333000000004,-117.90833300000001,090.0 030.0,90.0,-9.592
33059,33060,20-1207OS-MX-198-0924-09000350,3,07/16/2012,2012,7,33.251667,-118.25333300000001,090.0 035.0,90.0,-29.57
33060,33061,20-1207OS-MX-198-0625-09000370,3,07/16/2012,2012,7,33.183333000000005,-118.38666699999999,090.0 037.0,90.0,-37.417
33061,33062,20-1207OS-MX-198-0052-09000450,3,07/16/2012,2012,7,32.92,-118.93833300000001,090.0 045.0,90.0,-69.342
33062,33063,20-1207OS-PR-197-1851-09000530,3,07/15/2012,2012,7,32.65,-119.475,090.0 053.0,90.0,-100.891
33063,33064,20-1207OS-MX-197-1309-09000600,3,07/15/2012,2012,7,32.416667,-119.956667,090.0 060.0,90.0,-128.991
33064,33065,20-1207OS-MX-197-0543-09000700,3,07/15/2012,2012,7,32.078333,-120.655,090.0 070.0,90.0,-169.831
33065,33066,20-1207OS-MX-196-2226-09000800,3,07/14/2012,2012,7,31.746667,-121.31833300000001,090.0 080.0,90.0,-209.049
33066,33067,20-1207OS-PR-196-1616-09000900,3,07/14/2012,2012,7,31.41,-121.99166699999999,090.0 090.0,90.0,-248.966
33067,33068,20-1207OS-MX-196-0729-09001000,3,07/14/2012,2012,7,31.081667,-122.65833300000001,090.0 100.0,90.0,-288.439
33068,33069,20-1207OS-MX-196-0021-09001100,3,07/14/2012,2012,7,30.745,-123.325,090.0 110.0,90.0,-328.278
33069,33070,20-1207OS-PR-195-1821-09001200,3,07/13/2012,2012,7,30.4,-124.001667,090.0 120.0,90.0,-368.927
33070,33071,20-1207OS-MX-192-1152-09170264,3,07/10/2012,2012,7,33.236667,-117.46,091.7 026.4,91.7,-1.662
33071,33072,20-1207OS-MX-192-0706-09330267,3,07/10/2012,2012,7,32.95,-117.31,093.3 026.7,93.3,-2.331
33072,33073,20-1207OS-MX-185-1506-09330280,3,07/03/2012,2012,7,32.918333000000004,-117.396667,093.3 028.0,93.3,-7.084
33073,33074,20-1207OS-MX-185-1059-09330300,3,07/03/2012,2012,7,32.843333,-117.53333300000001,093.3 030.0,93.3,-15.276
33074,33075,20-1207OS-PR-192-1731-09330350,3,07/10/2012,2012,7,32.68,-117.86666699999999,093.3 035.0,93.3,-34.741
33075,33076,20-1207OS-MX-192-2221-09330400,3,07/10/2012,2012,7,32.513333,-118.21,093.3 040.0,93.3,-54.771
33076,33077,20-1207OS-MX-193-0259-09330450,3,07/11/2012,2012,7,32.345,-118.54833300000001,093.3 045.0,93.3,-74.661
33077,33078,20-1207OS-MX-193-0732-09330500,3,07/11/2012,2012,7,32.176667,-118.86666699999999,093.3 050.0,93.3,-93.706
33078,33079,20-1207OS-MX-193-1211-09330550,3,07/11/2012,2012,7,32.015,-119.22,093.3 055.0,93.3,-114.102
33079,33080,20-1207OS-PR-193-1718-09330600,3,07/11/2012,2012,7,31.84,-119.558333,093.3 060.0,93.3,-134.28
33080,33081,20-1207OS-MX-194-0024-09330700,3,07/12/2012,2012,7,31.511667,-120.235,093.3 070.0,93.3,-174.05
33081,33082,20-1207OS-MX-194-0746-09330800,3,07/12/2012,2012,7,31.17,-120.91333300000001,093.3 080.0,93.3,-214.414
33082,33083,20-1207OS-PR-194-1546-09330900,3,07/12/2012,2012,7,30.84,-121.59,093.3 090.0,93.3,-254.451
33083,33084,20-1207OS-MX-194-2125-09331000,3,07/12/2012,2012,7,30.506666999999997,-122.256667,093.3 100.0,93.3,-294.256
33084,33085,20-1207OS-MX-195-0336-09331100,3,07/13/2012,2012,7,30.176667,-122.92333300000001,093.3 110.0,93.3,-334.061
33085,33086,20-1207OS-MX-195-0941-09331200,3,07/13/2012,2012,7,29.841666999999998,-123.588333,093.3 120.0,93.3,-374.052
33086,33087,20-1207OS-MX-192-0852-09340264,3,07/10/2012,2012,7,32.948333,-117.278333,093.4 026.4,93.4,-1.316
33087,33088,20-1210NM-MX-308-1316-07670490,4,11/04/2012,2012,11,35.09013,-120.77887,076.7 049.0,76.7,-7.093
33088,33089,20-1210NM-MX-308-1051-07670510,4,11/04/2012,2012,11,35.02412,-120.91937,076.7 051.0,76.7,-15.047
33089,33090,20-1210NM-MX-308-0704-07670550,4,11/04/2012,2012,11,34.89043,-121.20156999999999,076.7 055.0,76.7,-31.074
33090,33091,20-1210NM-MX-308-0226-07670600,4,11/04/2012,2012,11,34.72113,-121.54928000000001,076.7 060.0,76.7,-50.987
33091,33092,20-1210NM-PR-307-1907-07670700,4,11/03/2012,2012,11,34.39053,-122.24743000000001,076.7 070.0,76.7,-90.783
33092,33093,20-1210NM-MX-307-1306-07670800,4,11/03/2012,2012,11,34.0558,-122.94292,076.7 080.0,76.7,-130.71
33093,33094,20-1210NM-MX-307-0702-07670900,4,11/03/2012,2012,11,33.7189,-123.63608,076.7 090.0,76.7,-170.723
33094,33095,20-1210NM-MX-307-0010-07671000,4,11/03/2012,2012,11,33.386179999999996,-124.32236999999999,076.7 100.0,76.7,-210.43
33095,33096,20-1210NM-MX-305-0649-08000505,4,11/01/2012,2012,11,34.45668,-120.49333,080.0 050.5,80.0,-1.584
33096,33097,20-1210NM-MX-305-0734-08000510,4,11/01/2012,2012,11,34.44822,-120.52547,080.0 051.0,80.0,-2.839
33097,33098,20-1210NM-MX-305-1042-08000550,4,11/01/2012,2012,11,34.31487,-120.804,080.0 055.0,80.0,-18.69
33098,33099,20-1210NM-PR-305-1701-08000600,4,11/01/2012,2012,11,34.14468,-121.14568,080.0 060.0,80.0,-38.474
33099,33100,20-1210NM-MX-305-2312-08000700,4,11/01/2012,2012,11,33.81532,-121.84593000000001,080.0 070.0,80.0,-78.509
33100,33101,20-1210NM-MX-306-0519-08000800,4,11/02/2012,2012,11,33.48168,-122.534,080.0 080.0,80.0,-118.28
33101,33102,20-1210NM-MX-306-1127-08000900,4,11/02/2012,2012,11,33.150729999999996,-123.22457,080.0 090.0,80.0,-158.191
33102,33103,20-1210NM-PR-306-1753-08001000,4,11/02/2012,2012,11,32.816,-123.90737,080.0 100.0,80.0,-197.999
33103,33104,20-1210NM-MX-304-2322-08170435,4,10/31/2012,2012,10,34.4022,-119.8014,081.7 043.5,81.7,-1.084
33104,33105,20-1210NM-MX-305-0127-08180469,4,11/01/2012,2012,11,34.2724,-120.02573000000001,081.8 046.9,81.8,-14.597
33105,33106,20-1210NM-MX-304-1623-08330394,4,10/31/2012,2012,10,34.25923,-119.32642,083.3 039.4,83.3,-1.199
33106,33107,20-1210NM-PR-304-1741-08330406,4,10/31/2012,2012,10,34.225120000000004,-119.4136,083.3 040.6,83.3,-5.912
33107,33108,20-1210NM-MX-304-1928-08330420,4,10/31/2012,2012,10,34.17553,-119.51307,083.3 042.0,83.3,-11.675
33108,33109,20-1210NM-MX-304-0941-08330510,4,10/31/2012,2012,10,33.87753,-120.13548,083.3 051.0,83.3,-47.419
33109,33110,20-1210NM-MX-304-0552-08330550,4,10/31/2012,2012,10,33.747,-120.41487,083.3 055.0,83.3,-63.396
33110,33111,20-1210NM-MX-304-0107-08330600,4,10/31/2012,2012,10,33.5774,-120.75431999999999,083.3 060.0,83.3,-83.167
33111,33112,20-1210NM-PR-303-1835-08330700,4,10/30/2012,2012,10,33.24093,-121.456,083.3 070.0,83.3,-123.697
33112,33113,20-1210NM-MX-303-1242-08330800,4,10/30/2012,2012,10,32.91082,-122.1275,083.3 080.0,83.3,-162.844
33113,33114,20-1210NM-MX-303-0644-08330900,4,10/30/2012,2012,10,32.58017,-122.8141,083.3 090.0,83.3,-202.772
33114,33115,20-1210NM-MX-303-0010-08331000,4,10/30/2012,2012,10,32.24553,-123.4898,083.3 100.0,83.3,-242.462
33115,33116,20-1210NM-PR-302-1820-08331100,4,10/29/2012,2012,10,31.9146,-124.16963,083.3 110.0,83.3,-282.328
33116,33117,20-1210NM-MX-309-0426-08540358,4,11/05/2012,2012,11,34.01027,-118.83551999999999,085.4 035.8,85.4,-0.652
33117,33118,20-1210NM-MX-299-0848-08670330,4,10/26/2012,2012,10,33.88912,-118.49088,086.7 033.0,86.7,-3.426
33118,33119,20-1210NM-MX-299-0339-08670350,4,10/26/2012,2012,10,33.8221,-118.62953,086.7 035.0,86.7,-11.419
33119,33120,20-1210NM-MX-298-2255-08670400,4,10/25/2012,2012,10,33.65747,-118.97632,086.7 040.0,86.7,-31.342
33120,33121,20-1210NM-PR-298-1803-08670450,4,10/25/2012,2012,10,33.4925,-119.32383,086.7 045.0,86.7,-51.336
33121,33122,20-1210NM-MX-298-1331-08670500,4,10/25/2012,2012,10,33.321,-119.66578,086.7 050.0,86.7,-71.316
33122,33123,20-1210NM-MX-300-2213-08670550,4,10/27/2012,2012,10,33.1563,-120.00588,086.7 055.0,86.7,-91.038
33123,33124,20-1210NM-MX-301-0241-08670600,4,10/28/2012,2012,10,32.98673,-120.35013000000001,086.7 060.0,86.7,-111.117
33124,33125,20-1210NM-MX-301-0944-08670700,4,10/28/2012,2012,10,32.65573,-121.03662,086.7 070.0,86.7,-151.024
33125,33126,20-1210NM-PR-301-1659-08670800,4,10/28/2012,2012,10,32.31882,-121.71921999999999,086.7 080.0,86.7,-191.056
33126,33127,20-1210NM-MX-302-0010-08670900,4,10/29/2012,2012,10,31.99258,-122.39388000000001,086.7 090.0,86.7,-230.524
33127,33128,20-1210NM-MX-302-0610-08671000,4,10/29/2012,2012,10,31.65638,-123.07143,086.7 100.0,86.7,-270.535
33128,33129,20-1210NM-MX-302-1159-08671100,4,10/29/2012,2012,10,31.325120000000002,-123.74587,086.7 110.0,86.7,-310.366
33129,33130,20-1210NM-MX-299-0750-08680325,4,10/26/2012,2012,10,33.88748,-118.45022,086.8 032.5,86.8,-2.061
33130,33131,20-1210NM-MX-299-1303-08850301,4,10/26/2012,2012,10,33.6738,-118.09536999999999,088.5 030.1,88.5,-2.662
33131,33132,20-1210NM-MX-299-1538-09000277,4,10/26/2012,2012,10,33.49472,-117.74587,090.0 027.7,90.0,-0.141
33132,33133,20-1210NM-MX-299-1619-09000280,4,10/26/2012,2012,10,33.48402,-117.76583000000001,090.0 028.0,90.0,-1.299
33133,33134,20-1210NM-MX-299-2111-09000300,4,10/26/2012,2012,10,33.41308,-117.90933000000001,090.0 030.0,90.0,-9.643
33134,33135,20-1210NM-MX-300-0013-09000350,4,10/27/2012,2012,10,33.24648,-118.25273,090.0 035.0,90.0,-29.548
33135,33136,20-1210NM-MX-300-0309-09000370,4,10/27/2012,2012,10,33.18612,-118.39076999999999,090.0 037.0,90.0,-37.357
33136,33137,20-1210NM-MX-300-0904-09000450,4,10/27/2012,2012,10,32.91707,-118.93562,090.0 045.0,90.0,-69.16
33137,33138,20-1210NM-PR-300-1650-09000530,4,10/27/2012,2012,10,32.66247,-119.48342,090.0 053.0,90.0,-100.724
33138,33139,20-1210NM-MX-298-0213-09000600,4,10/25/2012,2012,10,32.41752,-119.96252,090.0 060.0,90.0,-129.066
33139,33140,20-1210NM-PR-297-1936-09000700,4,10/24/2012,2012,10,32.08708,-120.6445,090.0 070.0,90.0,-168.949
33140,33141,20-1210NM-MX-297-1258-09000800,4,10/24/2012,2012,10,31.74758,-121.31848000000001,090.0 080.0,90.0,-208.872
33141,33142,20-1210NM-MX-297-0536-09000900,4,10/24/2012,2012,10,31.41507,-121.99767,090.0 090.0,90.0,-248.916
33142,33143,20-1210NM-MX-296-2222-09001000,4,10/23/2012,2012,10,31.0835,-122.6661,090.0 100.0,90.0,-288.567
33143,33144,20-1210NM-PR-296-1713-09001100,4,10/23/2012,2012,10,30.755020000000002,-123.33312,090.0 110.0,90.0,-328.164
33144,33145,20-1210NM-MX-296-0942-09001200,4,10/23/2012,2012,10,30.42103,-124.00038,090.0 120.0,90.0,-368.05
33145,33146,20-1210NM-MX-293-0253-09170264,4,10/20/2012,2012,10,33.246179999999995,-117.46542,091.7 026.4,91.7,-1.518
33146,33147,20-1210NM-MX-292-2208-09330267,4,10/19/2012,2012,10,32.95867,-117.30798,093.3 026.7,93.3,-2.167
33147,33148,20-1210NM-MX-293-0702-09330280,4,10/20/2012,2012,10,32.9164,-117.39142,093.3 028.0,93.3,-7.072
33148,33149,20-1210NM-MX-293-1131-09330300,4,10/20/2012,2012,10,32.8483,-117.52998000000001,093.3 030.0,93.3,-15.16
33149,33150,20-1210NM-MX-293-1535-09330350,4,10/20/2012,2012,10,32.6838,-117.86938,093.3 035.0,93.3,-34.922
33150,33151,20-1210NM-PR-293-1956-09330400,4,10/20/2012,2012,10,32.51123,-118.20872,093.3 040.0,93.3,-54.958
33151,33152,20-1210NM-MX-294-0006-09330450,4,10/21/2012,2012,10,32.34397,-118.55367,093.3 045.0,93.3,-75.103
33152,33153,20-1210NM-MX-294-0452-09330500,4,10/21/2012,2012,10,32.18052,-118.89148,093.3 050.0,93.3,-94.848
33153,33154,20-1210NM-MX-294-0858-09330550,4,10/21/2012,2012,10,32.01408,-119.235,093.3 055.0,93.3,-114.961
33154,33155,20-1210NM-MX-294-1257-09330600,4,10/21/2012,2012,10,31.85003,-119.5734,093.3 060.0,93.3,-134.804
33155,33156,20-1210NM-PR-294-1922-09330700,4,10/21/2012,2012,10,31.5096,-120.24557,093.3 070.0,93.3,-174.75
33156,33157,20-1210NM-MX-295-0128-09330800,4,10/22/2012,2012,10,31.17688,-120.9171,093.3 080.0,93.3,-214.536
33157,33158,20-1210NM-MX-295-0713-09330900,4,10/22/2012,2012,10,30.84463,-121.59188,093.3 090.0,93.3,-254.557
33158,33159,20-1210NM-MX-295-1300-09331000,4,10/22/2012,2012,10,30.513170000000002,-122.24951999999999,093.3 100.0,93.3,-293.904
33159,33160,20-1210NM-PR-295-1913-09331100,4,10/22/2012,2012,10,30.1763,-122.9208,093.3 110.0,93.3,-334.125
33160,33161,20-1210NM-MX-296-0257-09331200,4,10/23/2012,2012,10,29.8462,-123.5807,093.3 120.0,93.3,-373.733
33161,33162,20-1210NM-MX-293-0020-09340264,4,10/20/2012,2012,10,32.95378,-117.28062,093.4 026.4,93.4,-1.568
33162,33163,20-13015S-MX-028-2017-06710477,1,01/28/2013,2013,1,36.79432,-121.84682,067.1 047.7,67.1,-6.541
33163,33164,20-13015S-MX-028-2256-06670500,1,01/28/2013,2013,1,36.75267,-122.09767,066.7 050.0,66.7,-15.132
33164,33165,20-13015S-MX-029-0322-06670550,1,01/29/2013,2013,1,36.619820000000004,-122.43,066.7 055.0,66.7,-32.865
33165,33166,20-13015S-MX-030-1749-06670600,1,01/30/2013,2013,1,36.45582,-122.775,066.7 060.0,66.7,-52.188
33166,33167,20-13015S-MX-030-2356-06670700,1,01/30/2013,2013,1,36.122,-123.47067,066.7 070.0,66.7,-91.343
33167,33168,20-13015S-MX-031-0615-06670800,1,01/31/2013,2013,1,35.78967,-124.20716999999999,066.7 080.0,66.7,-132.274
33168,33169,20-13015S-MX-031-1326-06670900,1,01/31/2013,2013,1,35.46132,-124.895,066.7 090.0,66.7,-171.182
33169,33170,20-13015S-MX-028-1007-07000550,1,01/28/2013,2013,1,36.0395,-122.02431999999999,070.0 055.0,70.0,-17.371
33170,33171,20-13015S-MX-028-0453-07000600,1,01/28/2013,2013,1,35.88498,-122.37082,070.0 060.0,70.0,-36.559
33171,33172,20-13015S-MX-027-2228-07000700,1,01/27/2013,2013,1,35.54967,-123.076,070.0 070.0,70.0,-76.368
33172,33173,20-13015S-MX-027-1612-07000800,1,01/27/2013,2013,1,35.21017,-123.7925,070.0 080.0,70.0,-116.907
33173,33174,20-13015S-MX-027-1009-07000900,1,01/27/2013,2013,1,34.8795,-124.478,070.0 090.0,70.0,-155.994
33174,33175,20-13015S-MX-026-0421-07330500,1,01/26/2013,2013,1,35.63082,-121.27117,073.3 050.0,73.3,-2.766
33175,33176,20-13015S-MX-026-0727-07330550,1,01/26/2013,2013,1,35.479,-121.61017,073.3 055.0,73.3,-21.655
33176,33177,20-13015S-MX-026-1112-07330600,1,01/26/2013,2013,1,35.31432,-121.95482,073.3 060.0,73.3,-41.192
33177,33178,20-13015S-MX-026-1703-07330700,1,01/26/2013,2013,1,34.974,-122.673,073.3 070.0,73.3,-81.918
33178,33179,20-13015S-MX-026-2248-07330800,1,01/26/2013,2013,1,34.64117,-123.36417,073.3 080.0,73.3,-121.395
33179,33180,20-13015S-MX-027-0425-07330900,1,01/27/2013,2013,1,34.31517,-124.05433000000001,073.3 090.0,73.3,-160.739
33180,33181,20-13015S-MX-025-2306-07670490,1,01/25/2013,2013,1,35.08598,-120.77667,076.7 049.0,76.7,-7.118
33181,33182,20-13015S-PR-025-1927-07670510,1,01/25/2013,2013,1,35.028079999999996,-120.91557,076.7 051.0,76.7,-14.769
33182,33183,20-13015S-MX-025-1547-07670550,1,01/25/2013,2013,1,34.89032,-121.204,076.7 055.0,76.7,-31.181
33183,33184,20-13015S-MX-025-1149-07670600,1,01/25/2013,2013,1,34.72,-121.54867,076.7 060.0,76.7,-50.996
33184,33185,20-13015S-MX-025-0550-07670700,1,01/25/2013,2013,1,34.3945,-122.25017,076.7 070.0,76.7,-90.78
33185,33186,20-13015S-MX-024-2348-07670800,1,01/24/2013,2013,1,34.055820000000004,-122.95017,076.7 080.0,76.7,-131.02
33186,33187,20-13015S-PR-024-1745-07670900,1,01/24/2013,2013,1,33.7205,-123.64132,076.7 090.0,76.7,-170.898
33187,33188,20-13015S-MX-024-1119-07671000,1,01/24/2013,2013,1,33.3815,-124.321,076.7 100.0,76.7,-210.516
33188,33189,20-13015S-MX-022-2106-08000505,1,01/22/2013,2013,1,34.46432,-120.50617,080.0 050.5,80.0,-1.481
33189,33190,20-13015S-MX-022-2156-08000510,1,01/22/2013,2013,1,34.4515,-120.518,080.0 051.0,80.0,-2.444
33190,33191,20-13015S-MX-023-0059-08000550,1,01/23/2013,2013,1,34.32,-120.80682,080.0 055.0,80.0,-18.644
33191,33192,20-13015S-MX-023-0509-08000600,1,01/23/2013,2013,1,34.14898,-121.15066999999999,080.0 060.0,80.0,-38.549
33192,33193,20-13015S-MX-023-1118-08000700,1,01/23/2013,2013,1,33.81828,-121.84297,080.0 070.0,80.0,-78.291
33193,33194,20-13015S-PR-023-1729-08000800,1,01/23/2013,2013,1,33.49167,-122.53981999999999,080.0 080.0,80.0,-118.222
33194,33195,20-13015S-MX-023-2325-08000900,1,01/23/2013,2013,1,33.15382,-123.22317,080.0 090.0,80.0,-158.035
33195,33196,20-13015S-MX-024-0527-08001000,1,01/24/2013,2013,1,32.8235,-123.90467,080.0 100.0,80.0,-197.649
33196,33197,20-13015S-MX-022-1348-08170435,1,01/22/2013,2013,1,34.389,-119.806,081.7 043.5,81.7,-1.881
33197,33198,20-13015S-PR-022-1716-08180469,1,01/22/2013,2013,1,34.28082,-120.03182,081.8 046.9,81.8,-14.551
33198,33199,20-13015S-MX-022-1101-08330394,1,01/22/2013,2013,1,34.26767,-119.41767,083.3 039.4,83.3,-5.349
33199,33200,20-13015S-MX-022-0937-08330406,1,01/22/2013,2013,1,34.2275,-119.42567,083.3 040.6,83.3,-6.375
33200,33201,20-13015S-MX-022-0729-08330420,1,01/22/2013,2013,1,34.180170000000004,-119.50583,083.3 042.0,83.3,-11.224
33201,33202,20-13015S-MX-022-0145-08330510,1,01/22/2013,2013,1,33.875,-120.12533,083.3 051.0,83.3,-47.06
33202,33203,20-13015S-MX-021-2159-08330550,1,01/21/2013,2013,1,33.748670000000004,-120.40666999999999,083.3 055.0,83.3,-62.992
33203,33204,20-13015S-PR-021-1743-08330600,1,01/21/2013,2013,1,33.5765,-120.755,083.3 060.0,83.3,-83.224
33204,33205,20-13015S-MX-021-1133-08330700,1,01/21/2013,2013,1,33.24532,-121.44282,083.3 070.0,83.3,-122.993
33205,33206,20-13015S-MX-021-0542-08330800,1,01/21/2013,2013,1,32.91118,-122.133,083.3 080.0,83.3,-163.071
33206,33207,20-13015S-MX-021-0003-08330900,1,01/21/2013,2013,1,32.57932,-122.817,083.3 090.0,83.3,-202.924
33207,33208,20-13015S-PR-020-1812-08331000,1,01/20/2013,2013,1,32.2475,-123.49781999999999,083.3 100.0,83.3,-242.749
33208,33209,20-13015S-MX-020-1212-08331100,1,01/20/2013,2013,1,31.908170000000002,-124.15831999999999,083.3 110.0,83.3,-282.037
33209,33210,20-13015S-MX-018-0014-08670330,1,01/18/2013,2013,1,33.89132,-118.49732,086.7 033.0,86.7,-3.645
33210,33211,20-13015S-MX-018-0223-08670350,1,01/18/2013,2013,1,33.82217,-118.626,086.7 035.0,86.7,-11.266
33211,33212,20-13015S-MX-018-0638-08670400,1,01/18/2013,2013,1,33.65582,-118.97233,086.7 040.0,86.7,-31.22
33212,33213,20-13015S-MX-018-1114-08670450,1,01/18/2013,2013,1,33.48917,-119.3155,086.7 045.0,86.7,-51.077
33213,33214,20-13015S-MX-018-1533-08670500,1,01/18/2013,2013,1,33.325,-119.66434,086.7 050.0,86.7,-71.132
33214,33215,20-13015S-PR-018-1913-08670550,1,01/18/2013,2013,1,33.1545,-120.00367,086.7 055.0,86.7,-90.998
33215,33216,20-13015S-MX-019-0046-08670600,1,01/19/2013,2013,1,32.994170000000004,-120.35367,086.7 060.0,86.7,-111.043
33216,33217,20-13015S-MX-019-0656-08670700,1,01/19/2013,2013,1,32.65667,-121.03317,086.7 070.0,86.7,-150.845
