,Cst_Cnt,Cast_ID,Quarter,Date,Year,Month,Lat_Dec,Lon_Dec,Sta_ID
32534,32535,20-1011NM-MX-307-0851-09000530,4,11/03/2010,2010,11,32.648333,-119.478333,090.0 053.0
32535,32536,20-1011NM-MX-307-0200-09000600,4,11/03/2010,2010,11,32.416667,-119.958333,090.0 060.0
32536,32537,20-1011NM-PR-306-1933-09000700,4,11/02/2010,2010,11,32.08,-120.636667,090.0 070.0
32537,32538,20-1011NM-MX-306-1301-09000800,4,11/02/2010,2010,11,31.748333,-121.31,090.0 080.0
32538,32539,20-1011NM-MX-306-0330-09000900,4,11/02/2010,2010,11,31.415,-121.986667,090.0 090.0
32539,32540,20-1011NM-PR-305-1946-09001000,4,11/01/2010,2010,11,31.08,-122.67,090.0 100.0
32540,32541,20-1011NM-MX-305-1257-09001100,4,11/01/2010,2010,11,30.753333,-123.335,090.0 110.0
32541,32542,20-1011NM-MX-305-0631-09001200,4,11/01/2010,2010,11,30.42,-124.001667,090.0 120.0
32542,32543,20-1011NM-MX-301-2244-09170264,4,10/28/2010,2010,10,33.241667,-117.461667,091.7 026.4
32543,32544,20-1011NM-PR-301-1818-09330267,4,10/28/2010,2010,10,32.95,-117.305,093.3 026.7
32544,32545,20-1011NM-MX-302-0124-09330280,4,10/29/2010,2010,10,32.915,-117.396667,093.3 028.0
32545,32546,20-1011NM-MX-302-0525-09330300,4,10/29/2010,2010,10,32.843333,-117.531667,093.3 030.0
32546,32547,20-1011NM-MX-302-0922-09330350,4,10/29/2010,2010,10,32.683333,-117.876667,093.3 035.0
32547,32548,20-1011NM-MX-302-1333-09330400,4,10/29/2010,2010,10,32.515,-118.216667,093.3 040.0
32548,32549,20-1011NM-PR-302-1750-09330450,4,10/29/2010,2010,10,32.35,-118.551667,093.3 045.0
32549,32550,20-1011NM-MX-302-2209-09330500,4,10/29/2010,2010,10,32.178333,-118.886667,093.3 050.0
32550,32551,20-1011NM-MX-303-0224-09330550,4,10/30/2010,2010,10,32.01,-119.23,093.3 055.0
32551,32552,20-1011NM-MX-303-0751-09330600,4,10/30/2010,2010,10,31.853333,-119.558333,093.3 060.0
32552,32553,20-1011NM-PR-303-1716-09330700,4,10/30/2010,2010,10,31.52,-120.258333,093.3 070.0
32553,32554,20-1011NM-MX-303-2230-09330800,4,10/30/2010,2010,10,31.18,-120.916667,093.3 080.0
32554,32555,20-1011NM-MX-304-0424-09330900,4,10/31/2010,2010,10,30.846667,-121.59,093.3 090.0
32555,32556,20-1011NM-MX-304-1028-09331000,4,10/31/2010,2010,10,30.515,-122.255,093.3 100.0
32556,32557,20-1011NM-PR-304-1723-09331100,4,10/31/2010,2010,10,30.19,-122.918333,093.3 110.0
32557,32558,20-1011NM-MX-305-0032-09331200,4,11/01/2010,2010,11,29.841667,-123.586667,093.3 120.0
32558,32559,20-1011NM-MX-301-1954-09340264,4,10/28/2010,2010,10,32.953333,-117.278333,093.4 026.4
32559,32560,20-1101NM-MX-034-2151-06000530,1,02/03/2011,2011,2,37.845,-123.103333,060.0 053.0
32560,32561,20-1101NM-MX-034-1714-06000600,1,02/03/2011,2011,2,37.615,-123.61,060.0 060.0
32561,32562,20-1101NM-MX-034-1105-06000700,1,02/03/2011,2011,2,37.285,-124.336667,060.0 070.0
32562,32563,20-1101NM-MX-034-0435-06000800,1,02/03/2011,2011,2,36.948333,-125.056667,060.0 080.0
32563,32564,20-1101NM-MX-033-2213-06000900,1,02/02/2011,2011,2,36.605,-125.773333,060.0 090.0
32564,32565,20-1101NM-MX-035-0259-06330520,1,02/04/2011,2011,2,37.308333,-122.62,063.3 052.0
32565,32566,20-1101NM-MX-035-0511-06330550,1,02/04/2011,2011,2,37.211667,-122.84,063.3 055.0
32566,32567,20-1101NM-MX-035-0857-06330600,1,02/04/2011,2011,2,37.045,-123.195,063.3 060.0
32567,32568,20-1101NM-MX-035-1457-06330700,1,02/04/2011,2011,2,36.715,-123.911667,063.3 070.0
32568,32569,20-1101NM-MX-035-2134-06330800,1,02/04/2011,2011,2,36.373333,-124.635,063.3 080.0
32569,32570,20-1101NM-MX-032-0215-06670500,1,02/01/2011,2011,2,36.785,-122.056667,066.7 050.0
32570,32571,20-1101NM-MX-032-0609-06670550,1,02/01/2011,2011,2,36.62,-122.416667,066.7 055.0
32571,32572,20-1101NM-MX-032-1034-06670600,1,02/01/2011,2011,2,36.456667,-122.773333,066.7 060.0
32572,32573,20-1101NM-MX-032-1459-06670650,1,02/01/2011,2011,2,36.286667,-123.133333,066.7 065.0
32573,32574,20-1101NM-MX-032-1841-06670700,1,02/01/2011,2011,2,36.118333,-123.481667,066.7 070.0
32574,32575,20-1101NM-MX-032-2308-06670750,1,02/01/2011,2011,2,35.955,-123.841667,066.7 075.0
32575,32576,20-1101NM-MX-033-0248-06670800,1,02/02/2011,2011,2,35.791667,-124.201667,066.7 080.0
32576,32577,20-1101NM-MX-033-0712-06670850,1,02/02/2011,2011,2,35.626667,-124.55,066.7 085.0
32577,32578,20-1101NM-MX-033-1123-06670900,1,02/02/2011,2011,2,35.453333,-124.903333,066.7 090.0
32578,32579,20-1101NM-MX-032-0019-06710477,1,02/01/2011,2011,2,36.788333,-121.838333,067.1 047.7
32579,32580,20-1101NM-MX-031-1553-07000550,1,01/31/2011,2011,1,36.053333,-122.018333,070.0 055.0
32580,32581,20-1101NM-MX-031-1116-07000600,1,01/31/2011,2011,1,35.883333,-122.37,070.0 060.0
32581,32582,20-1101NM-MX-031-0427-07000700,1,01/31/2011,2011,1,35.546667,-123.08,070.0 070.0
32582,32583,20-1101NM-MX-030-2143-07000800,1,01/30/2011,2011,1,35.213333,-123.78,070.0 080.0
32583,32584,20-1101NM-MX-030-1541-07000900,1,01/30/2011,2011,1,34.88,-124.486667,070.0 090.0
32584,32585,20-1101NM-MX-029-0743-07330500,1,01/29/2011,2011,1,35.64,-121.263333,073.3 050.0
32585,32586,20-1101NM-MX-029-1101-07330550,1,01/29/2011,2011,1,35.478333,-121.61,073.3 055.0
32586,32587,20-1101NM-MX-029-1514-07330600,1,01/29/2011,2011,1,35.31,-121.966667,073.3 060.0
32587,32588,20-1101NM-MX-029-2122-07330700,1,01/29/2011,2011,1,34.976667,-122.663333,073.3 070.0
32588,32589,20-1101NM-MX-030-0316-07330800,1,01/30/2011,2011,1,34.64,-123.366667,073.3 080.0
32589,32590,20-1101NM-MX-030-0907-07330900,1,01/30/2011,2011,1,34.308333,-124.055,073.3 090.0
32590,32591,20-1101NM-MX-028-2345-07670490,1,01/28/2011,2011,1,35.086667,-120.775,076.7 049.0
32591,32592,20-1101NM-MX-029-0148-07670510,1,01/29/2011,2011,1,35.023333,-120.92,076.7 051.0
32592,32593,20-1101NM-PR-028-1741-07670550,1,01/28/2011,2011,1,34.893333,-121.203333,076.7 055.0
32593,32594,20-1101NM-MX-028-1305-07670600,1,01/28/2011,2011,1,34.726667,-121.553333,076.7 060.0
32594,32595,20-1101NM-MX-028-0654-07670700,1,01/28/2011,2011,1,34.391667,-122.246667,076.7 070.0
32595,32596,20-1101NM-MX-027-2359-07670800,1,01/27/2011,2011,1,34.058333,-122.938333,076.7 080.0
32596,32597,20-1101NM-PR-027-1757-07670900,1,01/27/2011,2011,1,33.72,-123.635,076.7 090.0
32597,32598,20-1101NM-MX-027-1141-07671000,1,01/27/2011,2011,1,33.386667,-124.323333,076.7 100.0
32598,32599,20-1101NM-MX-025-1708-08000505,1,01/25/2011,2011,1,34.46,-120.486667,080.0 050.5
32599,32600,20-1101NM-PR-025-1800-08000510,1,01/25/2011,2011,1,34.451667,-120.525,080.0 051.0
32600,32601,20-1101NM-MX-025-2102-08000550,1,01/25/2011,2011,1,34.318333,-120.8,080.0 055.0
32601,32602,20-1101NM-MX-026-0120-08000600,1,01/26/2011,2011,1,34.146667,-121.153333,080.0 060.0
32602,32603,20-1101NM-MX-026-0808-08000700,1,01/26/2011,2011,1,33.816667,-121.841667,080.0 070.0
32603,32604,20-1101NM-MX-026-1437-08000800,1,01/26/2011,2011,1,33.491667,-122.533333,080.0 080.0
32604,32605,20-1101NM-MX-026-2157-08000900,1,01/26/2011,2011,1,33.146667,-123.223333,080.0 090.0
32605,32606,20-1101NM-MX-027-0538-08001000,1,01/27/2011,2011,1,32.816667,-123.91,080.0 100.0
32606,32607,20-1101NM-MX-025-0836-08170435,1,01/25/2011,2011,1,34.403333,-119.801667,081.7 043.5
32607,32608,20-1101NM-MX-025-1218-08180469,1,01/25/2011,2011,1,34.281667,-120.038333,081.8 046.9
32608,32609,20-1101NM-MX-025-0527-08330394,1,01/25/2011,2011,1,34.258333,-119.325,083.3 039.4
32609,32610,20-1101NM-MX-025-0355-08330406,1,01/25/2011,2011,1,34.223333,-119.413333,083.3 040.6
32610,32611,20-1101NM-MX-025-0154-08330420,1,01/25/2011,2011,1,34.178333,-119.51,083.3 042.0
32611,32612,20-1101NM-PR-024-1937-08330510,1,01/24/2011,2011,1,33.878333,-120.138333,083.3 051.0
32612,32613,20-1101NM-MX-024-1514-08330550,1,01/24/2011,2011,1,33.748333,-120.42,083.3 055.0
32613,32614,20-1101NM-MX-024-1032-08330600,1,01/24/2011,2011,1,33.573333,-120.753333,083.3 060.0
32614,32615,20-1101NM-MX-024-0418-08330700,1,01/24/2011,2011,1,33.243333,-121.443333,083.3 070.0
32615,32616,20-1101NM-MX-023-2147-08330800,1,01/23/2011,2011,1,32.911667,-122.125,083.3 080.0
32616,32617,20-1101NM-PR-023-1639-08330900,1,01/23/2011,2011,1,32.578333,-122.806667,083.3 090.0
32617,32618,20-1101NM-MX-023-0912-08331000,1,01/23/2011,2011,1,32.24,-123.486667,083.3 100.0
32618,32619,20-1101NM-MX-023-0203-08331100,1,01/23/2011,2011,1,31.911667,-124.17,083.3 110.0
32619,32620,20-1101NM-MX-020-1007-08540358,1,01/20/2011,2011,1,34.011667,-118.845,085.4 035.8
32620,32621,20-1101NM-MX-020-0639-08670330,1,01/20/2011,2011,1,33.89,-118.5,086.7 033.0
32621,32622,20-1101NM-MX-020-1245-08670350,1,01/20/2011,2011,1,33.823333,-118.631667,086.7 035.0
32622,32623,20-1101NM-PR-020-1743-08670400,1,01/20/2011,2011,1,33.653333,-118.975,086.7 040.0
32623,32624,20-1101NM-MX-020-2217-08670450,1,01/20/2011,2011,1,33.49,-119.315,086.7 045.0
32624,32625,20-1101NM-MX-021-0246-08670500,1,01/21/2011,2011,1,33.321667,-119.668333,086.7 050.0
32625,32626,20-1101NM-MX-021-0707-08670550,1,01/21/2011,2011,1,33.158333,-120.003333,086.7 055.0
32626,32627,20-1101NM-MX-021-1151-08670600,1,01/21/2011,2011,1,32.993333,-120.346667,086.7 060.0
32627,32628,20-1101NM-PR-021-1847-08670700,1,01/21/2011,2011,1,32.658333,-121.028333,086.7 070.0
32628,32629,20-1101NM-MX-022-0117-08670800,1,01/22/2011,2011,1,32.32,-121.718333,086.7 080.0
32629,32630,20-1101NM-MX-022-0741-08670900,1,01/22/2011,2011,1,31.991667,-122.39,086.7 090.0
32630,32631,20-1101NM-MX-022-1342-08671000,1,01/22/2011,2011,1,31.653333,-123.071667,086.7 100.0
32631,32632,20-1101NM-PR-022-1946-08671100,1,01/22/2011,2011,1,31.323333,-123.741667,086.7 110.0
32632,32633,20-1101NM-MX-020-0539-08680325,1,01/20/2011,2011,1,33.888333,-118.445,086.8 032.5
32633,32634,20-1101NM-MX-020-0153-08850301,1,01/20/2011,2011,1,33.68,-118.083333,088.5 030.1
32634,32635,20-1101NM-MX-019-2311-09000277,1,01/19/2011,2011,1,33.495,-117.75,090.0 027.7
32635,32636,20-1101NM-MX-019-2129-09000280,1,01/19/2011,2011,1,33.483333,-117.77,090.0 028.0
32636,32637,20-1101NM-PR-019-1816-09000300,1,01/19/2011,2011,1,33.418333,-117.908333,090.0 030.0
32637,32638,20-1101NM-MX-019-1411-09000350,1,01/19/2011,2011,1,33.256667,-118.243333,090.0 035.0
32638,32639,20-1101NM-MX-019-1109-09000370,1,01/19/2011,2011,1,33.185,-118.393333,090.0 037.0
32639,32640,20-1101NM-MX-019-0449-09000450,1,01/19/2011,2011,1,32.92,-118.935,090.0 045.0
32640,32641,20-1101NM-MX-018-2305-09000530,1,01/18/2011,2011,1,32.651667,-119.481667,090.0 053.0
32641,32642,20-1101NM-PR-018-1717-09000600,1,01/18/2011,2011,1,32.411667,-119.971667,090.0 060.0
32642,32643,20-1101NM-MX-018-0956-09000700,1,01/18/2011,2011,1,32.076667,-120.638333,090.0 070.0
32643,32644,20-1101NM-MX-018-0152-09000800,1,01/18/2011,2011,1,31.751667,-121.318333,090.0 080.0
32644,32645,20-1101NM-PR-017-1812-09000900,1,01/17/2011,2011,1,31.433333,-121.986667,090.0 090.0
32645,32646,20-1101NM-MX-017-0907-09001000,1,01/17/2011,2011,1,31.078333,-122.658333,090.0 100.0
32646,32647,20-1101NM-MX-017-0042-09001100,1,01/17/2011,2011,1,30.753333,-123.335,090.0 110.0
32647,32648,20-1101NM-PR-016-1714-09001200,1,01/16/2011,2011,1,30.418333,-123.998333,090.0 120.0
32648,32649,20-1101NM-MX-013-0515-09170264,1,01/13/2011,2011,1,33.245,-117.461667,091.7 026.4
32649,32650,20-1101NM-MX-013-0144-09330267,1,01/13/2011,2011,1,32.956667,-117.306667,093.3 026.7
32650,32651,20-1101NM-MX-013-0914-09330280,1,01/13/2011,2011,1,32.913333,-117.395,093.3 028.0
32651,32652,20-1101NM-MX-013-1241-09330300,1,01/13/2011,2011,1,32.846667,-117.533333,093.3 030.0
32652,32653,20-1101NM-PR-013-1840-09330350,1,01/13/2011,2011,1,32.686667,-117.878333,093.3 035.0
32653,32654,20-1101NM-MX-013-2157-09330400,1,01/13/2011,2011,1,32.511667,-118.213333,093.3 040.0
32654,32655,20-1101NM-MX-014-0216-09330450,1,01/14/2011,2011,1,32.348333,-118.56,093.3 045.0
32655,32656,20-1101NM-MX-014-0643-09330500,1,01/14/2011,2011,1,32.176667,-118.893333,093.3 050.0
32656,32657,20-1101NM-MX-014-1202-09330550,1,01/14/2011,2011,1,32.01,-119.24,093.3 055.0
32657,32658,20-1101NM-PR-014-1805-09330600,1,01/14/2011,2011,1,31.848333,-119.57,093.3 060.0
32658,32659,20-1101NM-MX-015-0049-09330700,1,01/15/2011,2011,1,31.518333,-120.25,093.3 070.0
32659,32660,20-1101NM-MX-015-0830-09330800,1,01/15/2011,2011,1,31.176667,-120.926667,093.3 080.0
32660,32661,20-1101NM-PR-015-1620-09330900,1,01/15/2011,2011,1,30.846667,-121.591667,093.3 090.0
32661,32662,20-1101NM-MX-015-2208-09331000,1,01/15/2011,2011,1,30.511667,-122.251667,093.3 100.0
32662,32663,20-1101NM-MX-016-0420-09331100,1,01/16/2011,2011,1,30.181667,-122.923333,093.3 110.0
32663,32664,20-1101NM-MX-016-1036-09331200,1,01/16/2011,2011,1,29.846667,-123.588333,093.3 120.0
32664,32665,20-1101NM-MX-013-0043-09340264,1,01/13/2011,2011,1,32.948333,-117.283333,093.4 026.4
32665,32666,20-11045S-MX-116-0020-07670700,2,04/26/2011,2011,4,34.386667,-122.245,076.7 070.0
32666,32667,20-11045S-PR-115-1835-07670800,2,04/25/2011,2011,4,34.055,-122.941667,076.7 080.0
32667,32668,20-11045S-MX-115-1223-07670900,2,04/25/2011,2011,4,33.725,-123.628333,076.7 090.0
32668,32669,20-11045S-MX-115-0523-07671000,2,04/25/2011,2011,4,33.385,-124.323333,076.7 100.0
32669,32670,20-11045S-MX-113-0931-08000510,2,04/23/2011,2011,4,34.45,-120.528333,080.0 051.0
32670,32671,20-11045S-MX-113-1247-08000550,2,04/23/2011,2011,4,34.318333,-120.803333,080.0 055.0
32671,32672,20-11045S-PR-113-1727-08000600,2,04/23/2011,2011,4,34.15,-121.155,080.0 060.0
32672,32673,20-11045S-MX-113-2335-08000700,2,04/23/2011,2011,4,33.811667,-121.841667,080.0 070.0
32673,32674,20-11045S-MX-114-0940-08000800,2,04/24/2011,2011,4,33.483333,-122.535,080.0 080.0
32674,32675,20-11045S-PR-114-1700-08000900,2,04/24/2011,2011,4,33.155,-123.235,080.0 090.0
32675,32676,20-11045S-MX-114-2154-08001000,2,04/24/2011,2011,4,32.813333,-123.906667,080.0 100.0
32676,32677,20-11045S-MX-113-0051-08170435,2,04/23/2011,2011,4,34.396667,-119.806667,081.7 043.5
32677,32678,20-11045S-MX-113-0256-08180469,2,04/23/2011,2011,4,34.276667,-120.03,081.8 046.9
32678,32679,20-11045S-MX-112-2131-08330394,2,04/22/2011,2011,4,34.235,-119.386667,083.3 039.4
32679,32680,20-11045S-MX-112-1959-08330406,2,04/22/2011,2011,4,34.226667,-119.41,083.3 040.6
32680,32681,20-11045S-PR-112-1846-08330420,2,04/22/2011,2011,4,34.175,-119.513333,083.3 042.0
32681,32682,20-11045S-MX-112-1058-08330510,2,04/22/2011,2011,4,33.871667,-120.133333,083.3 051.0
32682,32683,20-11045S-MX-112-0521-08330550,2,04/22/2011,2011,4,33.741667,-120.413333,083.3 055.0
32683,32684,20-11045S-MX-111-2337-08330600,2,04/21/2011,2011,4,33.576667,-120.741667,083.3 060.0
32684,32685,20-11045S-PR-111-1729-08330700,2,04/21/2011,2011,4,33.246667,-121.445,083.3 070.0
32685,32686,20-11045S-MX-111-1117-08330800,2,04/21/2011,2011,4,32.908333,-122.128333,083.3 080.0
32686,32687,20-11045S-MX-111-0321-08330900,2,04/21/2011,2011,4,32.581667,-122.813333,083.3 090.0
32687,32688,20-11045S-MX-110-2131-08331000,2,04/20/2011,2011,4,32.245,-123.491667,083.3 100.0
32688,32689,20-11045S-PR-110-1632-08331100,2,04/20/2011,2011,4,31.925,-124.171667,083.3 110.0
32689,32690,20-11045S-PR-107-2149-08670330,2,04/17/2011,2011,4,33.89,-118.49,086.7 033.0
32690,32691,20-11045S-MX-108-0129-08670350,2,04/18/2011,2011,4,33.82,-118.626667,086.7 035.0
32691,32692,20-11045S-MX-108-0819-08670400,2,04/18/2011,2011,4,33.655,-118.978333,086.7 040.0
32692,32693,20-11045S-MX-108-1247-08670450,2,04/18/2011,2011,4,33.493333,-119.321667,086.7 045.0
32693,32694,20-11045S-PR-108-1816-08670500,2,04/18/2011,2011,4,33.325,-119.668333,086.7 050.0
32694,32695,20-11045S-MX-108-2107-08670550,2,04/18/2011,2011,4,33.153333,-120.01,086.7 055.0
32695,32696,20-11045S-MX-109-0121-08670600,2,04/19/2011,2011,4,32.986667,-120.348333,086.7 060.0
32696,32697,20-11045S-MX-109-1048-08670700,2,04/19/2011,2011,4,32.65,-121.033333,086.7 070.0
32697,32698,20-11045S-PR-109-1811-08670800,2,04/19/2011,2011,4,32.32,-121.723333,086.7 080.0
32698,32699,20-11045S-MX-109-2251-08670900,2,04/19/2011,2011,4,31.996667,-122.385,086.7 090.0
32699,32700,20-11045S-MX-110-0434-08671000,2,04/20/2011,2011,4,31.656667,-123.075,086.7 100.0
32700,32701,20-11045S-MX-110-0949-08671100,2,04/20/2011,2011,4,31.321667,-123.753333,086.7 110.0
32701,32702,20-11045S-MX-107-2342-08680325,2,04/17/2011,2011,4,33.888333,-118.441667,086.8 032.5
32702,32703,20-11045S-MX-107-1614-09000277,2,04/17/2011,2011,4,33.491667,-117.755,090.0 027.7
32703,32704,20-11045S-MX-107-1415-09000280,2,04/17/2011,2011,4,33.485,-117.763333,090.0 028.0
32704,32705,20-11045S-MX-107-1108-09000300,2,04/17/2011,2011,4,33.42,-117.9,090.0 030.0
32705,32706,20-11045S-MX-107-0551-09000350,2,04/17/2011,2011,4,33.251667,-118.251667,090.0 035.0
32706,32707,20-11045S-MX-107-0050-09000370,2,04/17/2011,2011,4,33.18,-118.388333,090.0 037.0
32707,32708,20-11045S-PR-106-1846-09000450,2,04/16/2011,2011,4,32.92,-118.938333,090.0 045.0
32708,32709,20-11045S-MX-106-1245-09000530,2,04/16/2011,2011,4,32.653333,-119.485,090.0 053.0
32709,32710,20-11045S-MX-106-0224-09000600,2,04/16/2011,2011,4,32.418333,-119.968333,090.0 060.0
32710,32711,20-11045S-PR-105-2003-09000700,2,04/15/2011,2011,4,32.08,-120.643333,090.0 070.0
32711,32712,20-11045S-MX-105-1242-09000800,2,04/15/2011,2011,4,31.748333,-121.321667,090.0 080.0
32712,32713,20-11045S-MX-105-0052-09000900,2,04/15/2011,2011,4,31.418333,-122.001667,090.0 090.0
32713,32714,20-11045S-PR-104-1827-09001000,2,04/14/2011,2011,4,31.08,-122.668333,090.0 100.0
32714,32715,20-11045S-MX-104-1107-09001100,2,04/14/2011,2011,4,30.748333,-123.343333,090.0 110.0
32715,32716,20-11045S-MX-104-0509-09001200,2,04/14/2011,2011,4,30.42,-124.001667,090.0 120.0
32716,32717,20-11045S-MX-099-2329-09170264,2,04/09/2011,2011,4,33.24,-117.465,091.7 026.4
32717,32718,20-11045S-PR-099-1918-09330267,2,04/09/2011,2011,4,32.958333,-117.301667,093.3 026.7
32718,32719,20-11045S-MX-100-0402-09330280,2,04/10/2011,2011,4,32.908333,-117.398333,093.3 028.0
32719,32720,20-11045S-MX-100-0921-09330300,2,04/10/2011,2011,4,32.848333,-117.528333,093.3 030.0
32720,32721,20-11045S-MX-100-1323-09330350,2,04/10/2011,2011,4,32.678333,-117.871667,093.3 035.0
32721,32722,20-11045S-PR-100-1804-09330400,2,04/10/2011,2011,4,32.51,-118.216667,093.3 040.0
32722,32723,20-11045S-MX-100-2135-09330450,2,04/10/2011,2011,4,32.345,-118.556667,093.3 045.0
32723,32724,20-11045S-MX-101-0123-09330500,2,04/11/2011,2011,4,32.18,-118.893333,093.3 050.0
32724,32725,20-11045S-PR-101-1757-09330600,2,04/11/2011,2011,4,31.851667,-119.578333,093.3 060.0
32725,32726,20-11045S-MX-101-2308-09330700,2,04/11/2011,2011,4,31.518333,-120.25,093.3 070.0
32726,32727,20-11045S-MX-102-2135-09330800,2,04/12/2011,2011,4,31.181667,-120.923333,093.3 080.0
32727,32728,20-11045S-MX-103-0342-09330900,2,04/13/2011,2011,4,30.846667,-121.593333,093.3 090.0
32728,32729,20-11045S-MX-103-1024-09331000,2,04/13/2011,2011,4,30.515,-122.26,093.3 100.0
32729,32730,20-11045S-PR-103-1810-09331100,2,04/13/2011,2011,4,30.18,-122.925,093.3 110.0
32730,32731,20-11045S-MX-103-2314-09331200,2,04/13/2011,2011,4,29.85,-123.588333,093.3 120.0
32731,32732,20-11045S-MX-099-2049-09340264,2,04/09/2011,2011,4,32.953333,-117.281667,093.4 026.4
32732,32733,20-1108NM-PR-224-1755-07670490,3,08/12/2011,2011,8,35.091667,-120.785,076.7 049.0
32733,32734,20-1108NM-MX-224-1207-07670510,3,08/12/2011,2011,8,35.02,-120.921667,076.7 051.0
32734,32735,20-1108NM-MX-224-0823-07670550,3,08/12/2011,2011,8,34.881667,-121.201667,076.7 055.0
32735,32736,20-1108NM-MX-224-0152-07670600,3,08/12/2011,2011,8,34.726667,-121.551667,076.7 060.0
32736,32737,20-1108NM-PR-223-1907-07670700,3,08/11/2011,2011,8,34.396667,-122.25,076.7 070.0
32737,32738,20-1108NM-MX-223-1316-07670800,3,08/11/2011,2011,8,34.056667,-122.946667,076.7 080.0
32738,32739,20-1108NM-MX-223-0708-07670900,3,08/11/2011,2011,8,33.713333,-123.623333,076.7 090.0
32739,32740,20-1108NM-MX-222-2344-07671000,3,08/10/2011,2011,8,33.391667,-124.328333,076.7 100.0
32740,32741,20-1108NM-MX-221-0226-08000505,3,08/09/2011,2011,8,34.463333,-120.493333,080.0 050.5
32741,32742,20-1108NM-MX-221-0319-08000510,3,08/09/2011,2011,8,34.453333,-120.528333,080.0 051.0
32742,32743,20-1108NM-MX-221-0748-08000550,3,08/09/2011,2011,8,34.315,-120.813333,080.0 055.0
32743,32744,20-1108NM-MX-221-1237-08000600,3,08/09/2011,2011,8,34.155,-121.151667,080.0 060.0
32744,32745,20-1108NM-PR-221-1903-08000700,3,08/09/2011,2011,8,33.816667,-121.85,080.0 070.0
32745,32746,20-1108NM-MX-222-0403-08000800,3,08/10/2011,2011,8,33.488333,-122.533333,080.0 080.0
32746,32747,20-1108NM-MX-222-1029-08000900,3,08/10/2011,2011,8,33.153333,-123.226667,080.0 090.0
32747,32748,20-1108NM-PR-222-1824-08001000,3,08/10/2011,2011,8,32.823333,-123.911667,080.0 100.0
32748,32749,20-1108NM-MX-220-2120-08180469,3,08/08/2011,2011,8,34.268333,-120.021667,081.8 046.9
32749,32750,20-1108NM-MX-220-1512-08330394,3,08/08/2011,2011,8,34.258333,-119.326667,083.3 039.4
32750,32751,20-1108NM-MX-220-1335-08330406,3,08/08/2011,2011,8,34.223333,-119.413333,083.3 040.6
32751,32752,20-1108NM-MX-220-1136-08330420,3,08/08/2011,2011,8,34.183333,-119.51,083.3 042.0
32752,32753,20-1108NM-MX-220-0527-08330510,3,08/08/2011,2011,8,33.88,-120.138333,083.3 051.0
32753,32754,20-1108NM-MX-219-2349-08330550,3,08/07/2011,2011,8,33.748333,-120.425,083.3 055.0
32754,32755,20-1108NM-PR-219-1848-08330600,3,08/07/2011,2011,8,33.581667,-120.756667,083.3 060.0
32755,32756,20-1108NM-MX-219-1222-08330700,3,08/07/2011,2011,8,33.245,-121.443333,083.3 070.0
32756,32757,20-1108NM-MX-219-0614-08330800,3,08/07/2011,2011,8,32.9,-122.12,083.3 080.0
32757,32758,20-1108NM-MX-218-2306-08330900,3,08/06/2011,2011,8,32.581667,-122.818333,083.3 090.0
32758,32759,20-1108NM-PR-218-1755-08331000,3,08/06/2011,2011,8,32.253333,-123.498333,083.3 100.0
32759,32760,20-1108NM-MX-218-1030-08331100,3,08/06/2011,2011,8,31.913333,-124.175,083.3 110.0
32760,32761,20-1108NM-PR-215-1700-08670330,3,08/03/2011,2011,8,33.885,-118.49,086.7 033.0
32761,32762,20-1108NM-MX-215-1921-08670350,3,08/03/2011,2011,8,33.823333,-118.63,086.7 035.0
32762,32763,20-1108NM-MX-215-2334-08670400,3,08/03/2011,2011,8,33.653333,-118.978333,086.7 040.0
32763,32764,20-1108NM-MX-216-0440-08670450,3,08/04/2011,2011,8,33.485,-119.313333,086.7 045.0
32764,32765,20-1108NM-MX-216-0857-08670500,3,08/04/2011,2011,8,33.316667,-119.681667,086.7 050.0
32765,32766,20-1108NM-MX-216-1233-08670550,3,08/04/2011,2011,8,33.158333,-120.018333,086.7 055.0
32766,32767,20-1108NM-PR-216-1736-08670600,3,08/04/2011,2011,8,33.003333,-120.363333,086.7 060.0
32767,32768,20-1108NM-MX-217-0248-08670700,3,08/05/2011,2011,8,32.655,-121.036667,086.7 070.0
32768,32769,20-1108NM-MX-217-0901-08670800,3,08/05/2011,2011,8,32.326667,-121.726667,086.7 080.0
32769,32770,20-1108NM-PR-217-1606-08670900,3,08/05/2011,2011,8,31.995,-122.405,086.7 090.0
32770,32771,20-1108NM-MX-217-2139-08671000,3,08/05/2011,2011,8,31.663333,-123.078333,086.7 100.0
32771,32772,20-1108NM-MX-218-0330-08671100,3,08/06/2011,2011,8,31.323333,-123.745,086.7 110.0
32772,32773,20-1108NM-MX-215-1551-08680325,3,08/03/2011,2011,8,33.885,-118.448333,086.8 032.5
32773,32774,20-1108NM-MX-215-1152-08850301,3,08/03/2011,2011,8,33.67,-118.085,088.5 030.1
32774,32775,20-1108NM-MX-215-0859-09000277,3,08/03/2011,2011,8,33.495,-117.753333,090.0 027.7
32775,32776,20-1108NM-MX-215-0721-09000280,3,08/03/2011,2011,8,33.488333,-117.768333,090.0 028.0
32776,32777,20-1108NM-MX-215-0406-09000300,3,08/03/2011,2011,8,33.421667,-117.915,090.0 030.0
32777,32778,20-1108NM-MX-214-2302-09000350,3,08/02/2011,2011,8,33.245,-118.265,090.0 035.0
